 Соска силиконовая Pigeon для бутылочки 3 мес+ р.M 2 шт. ;от 347 ₽;;megapteka.ru;https://megapteka.ru/perm/pigeon
 Соска силиконовая Pigeon для бутылочки 6 мес+ р.l 2 шт. ;от 352 ₽;;megapteka.ru;https://megapteka.ru/perm/pigeon
 Ложечки Pigeon для первого прикорма 2 шт. ;от 352 ₽;Pigeon Corporation JP (Япония);megapteka.ru;https://megapteka.ru/perm/pigeon
 Набор зубных щеток Pigeon 6-18 мес 3 шт. ;от 352 ₽;;megapteka.ru;https://megapteka.ru/perm/pigeon
 Прорезыватель-игрушка Pigeonс 7+ мес ;от 352 ₽;Pigeon Corporation JP (Япония);megapteka.ru;https://megapteka.ru/perm/pigeon
 Накладка на грудь Pigeon силиконовая р.М 2 шт. ;от 352 ₽;Pigeon Corporation JP (Япония);megapteka.ru;https://megapteka.ru/perm/pigeon
 Крем детский Pigeon увлажняющий 50 мл ;от 352 ₽;Pigeon Corporation JP (Япония);megapteka.ru;https://megapteka.ru/perm/pigeon
 Чемеричная вода раствор для наружного применения 100 мл флакон ;от 83 ₽;Московская фармфабрика;megapteka.ru;https://megapteka.ru/perm/chemerichnaya-voda
 Чемеричная вода раствор для наружного применения 100 мл флакон ;от 98 ₽;Ярославская ФФ;megapteka.ru;https://megapteka.ru/perm/chemerichnaya-voda
 Чемеричная вода раствор для наружного применения 100 мл флакон ;от 88.20 ₽;;megapteka.ru;https://megapteka.ru/perm/chemerichnaya-voda
 Чемеричная вода раствор для наружного применения 100 мл флакон ;от 88.20 ₽;Тульская фармфабрика;megapteka.ru;https://megapteka.ru/perm/chemerichnaya-voda
 Чемеричная вода раствор для наружного применения 1000 мл флакон ;от 88.20 ₽;Ярославская ФФ;megapteka.ru;https://megapteka.ru/perm/chemerichnaya-voda
 Фталазол таблетки 500 мг 10 шт. ;от 259 ₽;ОАО "Дальхимфарм";megapteka.ru;https://megapteka.ru/perm/ftalazol
 Фталазол таблетки 500 мг 10 шт. ;от 259 ₽;Усолье-Сибирск. ХФК ОАО (Иркутск.обл.) (Россия);megapteka.ru;https://megapteka.ru/perm/ftalazol
 Фталазол таблетки 500 мг 10 шт. ;от 259 ₽;Ирбитский ХФЗ ОАО;megapteka.ru;https://megapteka.ru/perm/ftalazol
 Фталазол таблетки 500 мг 10 шт. ;от 259 ₽;ОАО Биосинтез;megapteka.ru;https://megapteka.ru/perm/ftalazol
 Муравьиный спирт раствор для наружного применения спиртовой 50 мл флакон 1 шт. ;от 21 ₽;Гиппократ ООО;megapteka.ru;https://megapteka.ru/perm/muravinyj-spirt
 Муравьиный спирт раствор для наружного применения спиртовой 50 мл флакон 1 шт. ;от 28 ₽;;megapteka.ru;https://megapteka.ru/perm/muravinyj-spirt
 Муравьиный спирт раствор для наружного применения спиртовой 50 мл флакон 1 шт. ;от 34.30 ₽;Ивановская ФФ;megapteka.ru;https://megapteka.ru/perm/muravinyj-spirt
 Муравьиный спирт раствор для наружного применения спиртовой 50 мл флакон 1 шт. ;от 19 ₽;Самарамедпром;megapteka.ru;https://megapteka.ru/perm/muravinyj-spirt
 Муравьиный спирт раствор для наружного применения спиртовой 100 мл флакон 1 шт. ;от 38 ₽;Самарамедпром;megapteka.ru;https://megapteka.ru/perm/muravinyj-spirt
 Муравьиный спирт раствор для наружного применения спиртовой 50 мл флакон 1 шт. ;от 40 ₽;Кировская фармацевтическая фабрика;megapteka.ru;https://megapteka.ru/perm/muravinyj-spirt
 Муравьиный спирт спрей для наружного применения 50 мл флакон 1 шт. ;от 51 ₽;Эколаб;megapteka.ru;https://megapteka.ru/perm/muravinyj-spirt
 Кардикет 40 мг 50 шт. таблетки пролонгированного действия ;от 157 ₽;Г.Л. Фарма ГмбХ;megapteka.ru;https://megapteka.ru/perm/kardiket
 Кардикет 20 мг 50 шт. таблетки пролонгированного действия ;от 96 ₽;Лабормед-Фарма C.А. - Румыния;Пр.,Перв.Уп.,Втор.Уп.,Вып.к.-Эйсика Фармасьютикалз ГмбХ - Германия.;megapteka.ru;https://megapteka.ru/perm/kardiket
 Кардикет 20 мг 20 шт. таблетки пролонгированного действия ;от 48 ₽;ЮСБ Фаршим С.А.;megapteka.ru;https://megapteka.ru/perm/kardiket
 Кардикет 40 мг 20 шт. таблетки пролонгированного действия ;от 72 ₽;ЮСБ Фаршим С.А.;megapteka.ru;https://megapteka.ru/perm/kardiket
 Льна семена пачка 100 г 1 шт. ;от 65 ₽;ОАО "Красногорсклексредства";megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льна семена пачка 100 г 1 шт. ;от 85 ₽;Иван Чай (г.Москва) (Россия);megapteka.ru;https://megapteka.ru/perm/lna-semena
 Семена льна обыкновенного Женское здоровье пачка 180 г 1 шт. ;от 65 ₽;ООО Биокор;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Семена белого льна Грин Хэлф пачка 200 г 1 шт. ;от 94 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Семена белого льна Женская красота пачка 200 г 1 шт. ;от 71 ₽;ООО Биокор;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льна семена пачка 200 г 1 шт. ;от 56 ₽;;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Семена белого льна Женская красота пачка 100 г 1 шт. ;от 64.60 ₽;;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льна семена пачка 100 г 1 шт. ;от 58 ₽;;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льняное семя пачка 200 г 1 шт. ;от 90 ₽;;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Семена льна с селеном, хромом, кремнием пачка 200 г 1 шт. ;от 72 ₽;;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Семена коричневого льна Грин Хэлф пачка 180 г 1 шт. ;от 88 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льна семена пачка 50 г 1 шт. ;от 88 ₽;ООО Фирма Здоровье;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льна семена пачка 100 г 1 шт. ;от 88 ₽;ООО Камелия-ЛТ;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льна семена пачка 200 г 1 шт. ;от 88 ₽;Аспера;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Семена льна для проращивания пачка 170 г 1 шт. ;от 88 ₽;;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Семена льна Ого! пачка 150 г 1 шт. ;от 88 ₽;;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льна белого семена пачка 150 г 1 шт. ;от 88 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Льна семена Цветущий луг пачка 100 г 1 шт. ;от 88 ₽;;megapteka.ru;https://megapteka.ru/perm/lna-semena
 Терафлекс капсулы 200 шт. ;от 3109 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс Хондокрем Форте крем для наружного применения 100 г туба 1 шт. ;от 478.30 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс Адванс капсулы 120 шт. ;от 2269.40 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс капсулы 100 шт. ;от 1941 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс капсулы 60 шт. ;от 1332 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс Адванс капсулы 60 шт. ;от 1395 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс Хондрокрем Форте крем для наружного применения 50 г туба 1 шт. ;от 349.90 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс Плюс капсулы 120 шт. ;от 1872 ₽;втф ооо;megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс Плюс капсулы 60 шт. ;от 1381 ₽;втф ооо;megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс Хондрокрем Форте крем для наружного применения 30 г туба 1 шт. ;от 1381 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Терафлекс Адванс капсулы 30 шт. ;от 1381 ₽;Bayer Consumer Health (CH);megapteka.ru;https://megapteka.ru/perm/terafleks-142
 Жанин драже 21 шт. ;от 924 ₽;Bayer;megapteka.ru;https://megapteka.ru/perm/zhanin-144
 Жанин драже 63 шт. ;от 2420 ₽;Bayer;megapteka.ru;https://megapteka.ru/perm/zhanin-144
 Ренгалин таблетки 20 шт. ;от 188 ₽;ООО НПФ Материа Медика Холдинг;megapteka.ru;https://megapteka.ru/perm/rengalin-71
 Ренгалин раствор для приема внутрь 100 мл 1 шт. ;от 252 ₽;ООО НПФ Материа Медика Холдинг;megapteka.ru;https://megapteka.ru/perm/rengalin-71
 Фенибут таблетки 250 мг 20 шт. ;от 111 ₽;Усолье-Сибирский ХФЗ;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 20 шт. ;от 429 ₽;АО "Олайнфарм";megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 20 шт. ;от 143 ₽;РУП Белмедпрепараты;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 20 шт. ;от 215 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут-Лект таблетки 250 мг 20 шт. ;от 85 ₽;Тюменский ХФЗ;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 10 шт. ;от 55 ₽;РУП Белмедпрепараты;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 20 шт. ;от 298.90 ₽;ФГУП Московский эндокринный завод;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 50 шт. ;от 358 ₽;;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут-Акрихин таблетки 250 мг 20 шт. ;от 217 ₽;АО Акрихин;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 10 шт. ;от 59 ₽;;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 20 шт. ;от 220 ₽;ОАО "Органика" г. Новокузнецк;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 30 шт. ;от 445 ₽;ЗАО «Канонфарма продакшн»;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 20 шт. ;от 151 ₽;мир-фарм ооо (обнинск); произв. обнинская химико-фармацевтическая компания зао (россия);megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут таблетки 250 мг 10 шт. ;от 279 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Фенибут 250 мг 20 шт. ;от 266 ₽;АО «Вертекс»;megapteka.ru;https://megapteka.ru/perm/fenibut-68
 Флемоксин Солютаб таблетки диспергируемые 500 мг 20 шт. ;от 311 ₽;Астеллас Фарма Юроп Б.В./ АО Ортат;megapteka.ru;https://megapteka.ru/perm/flemoksin-solyutab-267
 Флемоксин Солютаб таблетки диспергируемые 250 мг 20 шт. ;от 243 ₽;Астеллас Фарма Юроп Б.В./ АО Ортат;megapteka.ru;https://megapteka.ru/perm/flemoksin-solyutab-267
 Флемоксин Солютаб таблетки диспергируемые 1000 мг 20 шт. ;от 451.30 ₽;Астеллас Фарма Юроп Б.В./ АО Ортат;megapteka.ru;https://megapteka.ru/perm/flemoksin-solyutab-267
 Флемоксин Солютаб таблетки диспергируемые 125 мг 20 шт. ;от 223 ₽;Астеллас Фарма Юроп Б.В./ АО Ортат;megapteka.ru;https://megapteka.ru/perm/flemoksin-solyutab-267
 Цистон таблетки 100 шт. ;от 448 ₽;Хималая Драг Ко;megapteka.ru;https://megapteka.ru/perm/ciston-80
 Релпакс таблетки 40 мг 2 шт. ;от 578.20 ₽;Pfizer;megapteka.ru;https://megapteka.ru/perm/relpaks-146
 Називин капли назальные 0,025% 10 мл для детей от 1 года до 6 лет ;от 145 ₽;Мерк КГаА (Merck KGaA);megapteka.ru;https://megapteka.ru/perm/nazivin-185
 Називин капли назальные 0,05% 10 мл для взрослых и детей старше 6 лет ;от 156.60 ₽;Мерк КГаА (Merck KGaA);megapteka.ru;https://megapteka.ru/perm/nazivin-185
 Називин Бэби капли назальные 0,01% 5 мл для детей до 1 года ;от 153.10 ₽;Мерк КГаА (Merck KGaA);megapteka.ru;https://megapteka.ru/perm/nazivin-185
 Називин Сенситив спрей назальный 22,5 мкг/доза 10 мл для взрослых и детей старше 6 лет ;от 181.60 ₽;Урсофарм Арцнаймиттель;megapteka.ru;https://megapteka.ru/perm/nazivin-185
 Називин Сенситив спрей назальный 11,25 мкг/доза 10 мл для детей от 1 года до 6 лет ;от 193 ₽;Фармастер;megapteka.ru;https://megapteka.ru/perm/nazivin-185
 Називин Сенситив капли назальные 0,01% 5 мл ;от 193 ₽;Мерк КГаА (Merck KGaA);megapteka.ru;https://megapteka.ru/perm/nazivin-185
 Афобазол таблетки 10 мг 60 шт. ;от 391.10 ₽;Pharma;megapteka.ru;https://megapteka.ru/perm/afobazol-20
 Гепарин натрия-Велфарм 5000 МЕ/мл 5 мл ампулы 5 шт. раствор для внутривенного и подкожного введения ;от 1602 ₽;ООО «Велфарм»;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин-Акрихин гель для наружного применения 1000 МЕ/г 50 г ;от 496 ₽;АО Акрихин;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин раствор для внутривенного и подкожного введения 5000 МЕ/мл 5 мл флаконы 5 шт. ;от 1656 ₽;ФГУП Московский эндокринный завод;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин-Акрихин гель для наружного применения 1000 МЕ/г 30 г ;от 283 ₽;АО Акрихин;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин раствор для внутривенного и подкожного введения 5000 МЕ/мл 5 мл флаконы 5 шт. ;от 1656 ₽;РУП Белмедпрепараты;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин гель для наружного применения 1000 МЕ/г 30 г ;от 339 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин натрия раствор для внутривенного и подкожного введения 5000ме/мл 5мл флакон 5 шт. ;от 1786 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин гель для наружного применения 1000 МЕ/г 30 г туба 1 шт. ;от 371.70 ₽;АО Фармпроект;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин гель для наружного применения 1000 МЕ/г 30 г ;от 371.70 ₽;ОАО Татхимфармпрепараты;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин натрия раствор для внутривенного и подкожного введения 5000 МЕ/мл 5 мл ампулы 5 шт. ;от 371.70 ₽;ООО Эллара;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин раствор для внутривенного и подкожного введения 5000 МЕ/мл 5 мл флаконы 5 шт. ;от 371.70 ₽;Эльфа Лабораториз;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин гель для наружного применения 1000 МЕ/г 50 г туба 1 шт. ;от 371.70 ₽;;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин раствор для внутривенного и подкожного введения 5000 МЕ/мл 5 мл флаконы 5 шт. ;от 371.70 ₽;Славянская аптека ООО;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин гель для наружного применения 1000 МЕ/г 30 г ;от 371.70 ₽;Зеленая Дубрава (МО, п/о Краснозаводск) (Россия);megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин раствор для внутривенного и подкожного введения 5000 МЕ/мл 5 мл флаконы 5 шт. ;от 371.70 ₽;Синтез;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин гель для наружного применения 1000 МЕ/г 30 г туба 1 шт. ;от 371.70 ₽;;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин гель для наружного применения 1000 МЕ/г 100 г туба 1 шт. ;от 371.70 ₽;ОАО Татхимфармпрепараты;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин натрия  раствор для внутривенного и подкожного введения 5000 МЕ/мл 5 мл флаконы 10 шт. ;от 371.70 ₽;Сотекс;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин раствор для внутривенного и подкожного введения 5000 МЕ/мл 5 мл флаконы 5 шт. ;от 371.70 ₽;;megapteka.ru;https://megapteka.ru/perm/geparin
 Гепарин гель для наружного применения 1000 МЕ/г 30 г ;от 371.70 ₽;Тульская фармфабрика;megapteka.ru;https://megapteka.ru/perm/geparin
 Тримедат таблетки 200 мг 30 шт. ;от 499 ₽;АО «Валента Фарм», Россия;megapteka.ru;https://megapteka.ru/perm/trimedat-22
 Тримедат таблетки 100 мг 10 шт. ;от 323.90 ₽;АО «Валента Фарм», Россия;megapteka.ru;https://megapteka.ru/perm/trimedat-22
 Тримедат форте таблетки с пролонгированным высвобождением 300 мг 20 шт. ;от 562 ₽;АО «Валента Фарм», Россия;megapteka.ru;https://megapteka.ru/perm/trimedat-22
 Тримедат форте таблетки с пролонгированным высвобождением 300 мг 60 шт. ;от 1158 ₽;АО «Валента Фарм», Россия;megapteka.ru;https://megapteka.ru/perm/trimedat-22
 Тримедат порошок для приготовления суспензии для приема внутрь 152,5 г 250 мл ;от 643 ₽;АО «Валента Фарм», Россия;megapteka.ru;https://megapteka.ru/perm/trimedat-22
 Экватор таблетки 5 мг +10 мг 30 шт. ;от 539.70 ₽;Гедеон Рихтер;megapteka.ru;https://megapteka.ru/perm/ekvator-216
 Экватор таблетки 10 мг + 20 мг 30 шт. ;от 709.10 ₽;Гедеон Рихтер;megapteka.ru;https://megapteka.ru/perm/ekvator-216
 Экватор таблетки 5 мг + 20 мг 30 шт. ;от 670 ₽;Гедеон Рихтер;megapteka.ru;https://megapteka.ru/perm/ekvator-216
 Экватор таблетки 10 мг + 10 мг 30 шт. ;от 670 ₽;Гедеон Рихтер;megapteka.ru;https://megapteka.ru/perm/ekvator-216
 Омез капсулы 20 мг 30 шт. ;от 145.50 ₽;Д-р Редди’с Лабораторис Лтд., Индия;megapteka.ru;https://megapteka.ru/perm/omez-25
 Омез ДСР капсулы с модифицированным высвобождением 30 мг+20 мг 30 шт. ;от 361 ₽;Д-р Редди’с Лабораторис Лтд., Индия;megapteka.ru;https://megapteka.ru/perm/omez-25
 Омез капсулы 10 мг 10 шт. ;от 69 ₽;Д-р Редди’с Лабораторис Лтд., Индия;megapteka.ru;https://megapteka.ru/perm/omez-25
 Омез лиофилизат для приготовления раствора для инфузий 40 мг флакон 1 шт. ;от 135 ₽;Софаримекс - Индустрия Кимика э Фармасуэтика, С.А., Португалия Sofarimex - Industria Quimica e Farmaceutica, S.A., Portugal Av. das Industrias - Alto do Colaride, Cacem, 2735-213, Portugal.;megapteka.ru;https://megapteka.ru/perm/omez-25
 Омез капсулы 40 мг 28 шт. ;от 253 ₽;Д-р Редди’с Лабораторис Лтд., Индия;megapteka.ru;https://megapteka.ru/perm/omez-25
 Омез Д капсулы 20 мг 30 шт. ;от 253 ₽;Torrent Pharmaceuticals (Индия);megapteka.ru;https://megapteka.ru/perm/omez-25
 Омез Инста порошок для приготовления суспензии для приема внутрь 20 мг саше 5 шт. ;от 253 ₽;Д-р Редди’с Лабораторис Лтд., Индия;megapteka.ru;https://megapteka.ru/perm/omez-25
 Омез лиофилизат для приготовления раствора для инфузий 40 мг флакон 1 шт. ;от 253 ₽;Д-р Редди’с Лабораторис Лтд., Индия;megapteka.ru;https://megapteka.ru/perm/omez-25
 Полисорб МП банка 50 г ;от 369 ₽;АО "Полисорб";megapteka.ru;https://megapteka.ru/perm/polisorb
 Полисорб МП банка 25 г ;от 219 ₽;АО "Полисорб";megapteka.ru;https://megapteka.ru/perm/polisorb
 Полисорб МП банка 12 г ;от 121 ₽;АО "Полисорб";megapteka.ru;https://megapteka.ru/perm/polisorb
 Полисорб МП порошок 3 г 1 шт. ;от 78 ₽;АО "Полисорб";megapteka.ru;https://megapteka.ru/perm/polisorb
 Полисорб МП порошок 3 г 10 шт. ;от 407 ₽;АО "Полисорб";megapteka.ru;https://megapteka.ru/perm/polisorb
 Полисорб Плюс порошок 25 г ;от 407 ₽;;megapteka.ru;https://megapteka.ru/perm/polisorb
 Гексорал 0,2 % аэрозоль для местного применения 40 мл флакон 1 шт. ;от 286 ₽;Фамар Орлеанс;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Гексорал 0,1% раствор для местного применения 200 мл флакон 1 шт. ;от 327 ₽;Фамар Орлеанс;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Гексорал Табс таблетки для рассасывания 20 шт. ;от 199.80 ₽;Зольдан Холдинг+Бонбонспециалитетен ГмбХ;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Гексорал Табс Классик таблетки для рассасывания лимонные 16 шт. ;от 200 ₽;Юник Фармасьютикал Лабараториз;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Гексорал Табс Экстра таблетки для рассасывания 16 шт. ;от 225 ₽;Юник Фармасьютикал Лабараториз;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Гексорал Табс Классик таблетки для рассасывания апельсиновые 16 шт. ;от 196 ₽;Юник Фармасьютикал Лабараториз;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Гексорал Табс Классик таблетки для рассасывания медово-лимонные 16 шт. ;от 195 ₽;Юник Фармасьютикал Лабараториз;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Гексорал Табс Классик таблетки для рассасывания черносмородиновые 16 шт. ;от 188.40 ₽;Юник Фармасьютикал Лабараториз;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Гексорал 0,2 % аэрозоль для местного применения 4 насадки 40 мл флакон 1 шт. ;от 363 ₽;Фамар Орлеанс;megapteka.ru;https://megapteka.ru/perm/geksoral-54
 Синупрет таблетки, покрытые оболочкой 50 шт. ;от 439.40 ₽;Бионорика ГмбХ;megapteka.ru;https://megapteka.ru/perm/sinupret-64
 Синупрет капли для приема внутрь 100 мл ;от 436 ₽;Бионорика ГмбХ;megapteka.ru;https://megapteka.ru/perm/sinupret-64
 Бускопан таблетки, покрытые оболочкой 10 мг 20 шт. ;от 447.40 ₽;Дельфарм Лилль С.а.С.;megapteka.ru;https://megapteka.ru/perm/buskopan
 Бускопан суппозитории ректальные 10 мг 10 шт. ;от 398 ₽;Берингер Ингельхаим Роксан Инк;megapteka.ru;https://megapteka.ru/perm/buskopan
 Дипроспан суспензия для инъекций 2+5 мг/мл 1 мл ампулы 1 шт. ;от 403.80 ₽;Шеринг-Плау Лабо Н.В;megapteka.ru;https://megapteka.ru/perm/diprospan-141
 Тебантин капсулы 300 мг 100 шт. ;от 1338.90 ₽;Гедеон Рихтер;megapteka.ru;https://megapteka.ru/perm/tebantin
 Тебантин капсулы 300 мг 50 шт. ;от 691.80 ₽;Гедеон Рихтер;megapteka.ru;https://megapteka.ru/perm/tebantin
 Зиртек капли для приема внутрь 1% 20 мл ;от 165 ₽;Aesica Pharmaceuticals [Эйсика Фармасьютикалз];megapteka.ru;https://megapteka.ru/perm/zirtek-82
 Зиртек таблетки, покрытые пленочной оболочкой 10 мг 20 шт. ;от 185 ₽;ЮСБ Фаршим С.А.;megapteka.ru;https://megapteka.ru/perm/zirtek-82
 Зиртек таблетки, покрытые пленочной оболочкой 10 мг 30 шт. ;от 289.10 ₽;ЮСБ Фаршим С.А.;megapteka.ru;https://megapteka.ru/perm/zirtek-82
 Зиртек капли для приема внутрь 1% 10 мл ;от 101.30 ₽;Эйсика Фармасьютикалз Гмбх;megapteka.ru;https://megapteka.ru/perm/zirtek-82
 Зиртек таблетки, покрытые пленочной оболочкой 10 мг 7 шт. ;от 231.90 ₽;ЮСБ Фаршим С.А.;megapteka.ru;https://megapteka.ru/perm/zirtek-82
 Гевискон суспензия 300 мл ;от 343 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон® Двойное Действие жевательные таблетки 24 шт ;от 289 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон Форте при беременности суспензия в саше 12 пакетиков по 10 мл ;от 308 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон двойное действие суспензия мятн пак 10 мл 12 шт. ;от 289.60 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон суспензия 150 мл ;от 197 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон жевательные таблетки 12 шт ;от 138 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон жевательные таблетки 48 шт ;от 384 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон Двойное Действие жевательные таблетки 12 шт ;от 159 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон жевательные таблетки 24 шт ;от 234 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон двойное действие суспензия для приема внутрь мята 300 мл флакон ;от 368 ₽;рекитт бенкизер;megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон форте суспензия 150 мл ;от 297 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон двойное действие суспензия мятн 150 мл 1 шт. ;от 232 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Гевискон двойное действие суспензия 10мл пакетики 4 шт. мята ;от 232 ₽;Reckitt Benckiser [Рекитт Бенкизер];megapteka.ru;https://megapteka.ru/perm/geviskon-198
 Ребагит таблетки 100 мг 90 шт. ;от 1624 ₽;;megapteka.ru;https://megapteka.ru/perm/rebagit-202
 Ребагит таблетки 100 мг 30 шт. ;от 727.50 ₽;Маклеодз Фармасьюкалз Лтд;megapteka.ru;https://megapteka.ru/perm/rebagit-202
 Аква Марис капли назальные для детей 10 мл флакон 1 шт. ;от 110 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/akva-maris-203
 Аква Марис Классический спрей назальный 30 мл флакон 1 шт. ;от 246 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/akva-maris-203
 Аква Марис Плюс спрей назальный 30 мл флакон 1 шт. ;от 239 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/akva-maris-203
 Аква Марис Норм изделие для промывания и орошения полости носа 150 мл баллон 1 шт. ;от 347 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/akva-maris-203
 Аква Марис Стронг спрей назальный 30 мл флакон 1 шт. ;от 250 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/akva-maris-203
 Аква Марис Экстрасильный от заложенности носа изделие для промывания полости носа 150 мл баллон 1 шт. ;от 328 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/akva-maris-203
